Referee,Day Of Week,Round,Days,Shots,ShotsOT,Corners,Fouls,YCards,RCards,GoalsScored,GoalsConceded,GoalsDiff,HTGoalsScored,HTGoalsConceded,HTGoalsDiff,Points,WinPercent,WinStreak,UnbPercent,UnbStreak,Def,Mid,Att,Ovr,LastSeasonRank,PromotedMatchup,WinnerOdd,DrawOdd,Venue,Result
J Moss,Sat,0.0,-1,5.400000000000002,3.0000000000000004,1.2000000000000002,-5.199999999999999,0.0,0.0,0.0,-1.0,5.0,0.6,-0.1999999999999999,4.0,1.0,20.0,0.0,60.0,2.0,7,7,5,6.340000000000003,-9,0,-6.55,4.75,Anfield,L
M Atkinson,Thu,0.0,0,1.1999999999999993,2.8,0.3999999999999994,3.6,0.0,0.4,0.3999999999999999,1.2,-4.0,0.4,0.4,0.0,-0.8,-20.0,-1.0,-40.0,-1.0,-2,-2,-5,-3.0,5,0,0.1,3.4,Villa Park,D
K Friend,Sat,0.0,-3,-1.5999999999999996,1.3999999999999997,-0.7999999999999998,1.8000000000000007,0.8,0.4,0.6000000000000001,0.6000000000000001,0.0,1.0,0.0,5.0,0.1999999999999999,20.0,0.0,-20.0,-1.0,5,6,8,6.340000000000003,-19,-1,-4.93,4.33,Old Trafford,D
A Taylor,Sun,0.0,2,-4.599999999999998,-4.0,-5.0,-1.799999999999999,0.0,0.0,-1.6,1.0,-13.0,-1.0,0.0,-5.0,-1.6,-60.0,-1.0,-40.0,0.0,-8,-5,-12,-8.329999999999998,11,0,6.14,5.25,St. James Park,L
M Oliver,Sat,0.0,4,1.200000000000001,-1.2000000000000002,-1.0,0.4000000000000003,0.4000000000000001,-0.2,-0.2000000000000001,-0.6,2.0,-0.3999999999999999,0.2,-3.0,0.8,20.0,1.0,40.0,6.0,0,-3,-5,-2.6599999999999966,2,0,-1.0,3.4,Molineux Stadium,L
R East,Sat,0.0,2,2.4000000000000004,2.2,0.2000000000000001,-1.5999999999999996,-0.1999999999999999,0.2,0.8,2.0,-6.0,0.1999999999999999,1.0,-4.0,-1.2,-40.0,0.0,-40.0,0.0,-1,-1,-1,-1.0,6,0,-0.8000000000000003,3.4,St. James Park,D
S Hooper,Sat,0.0,0,0.6000000000000014,-0.5999999999999996,-1.4000000000000004,-0.8000000000000007,0.5999999999999999,0.2,-0.3999999999999999,1.0000000000000002,-7.0,0.0,0.8,-4.0,-0.6000000000000001,-20.0,1.0,-20.0,1.0,-3,-7,-4,-4.670000000000002,8,1,1.35,3.3,Carrow Road,D
N Swarbrick,Sun,0.0,-3,-0.8000000000000007,-0.4000000000000003,-0.7999999999999998,1.5999999999999996,1.0000000000000002,-0.2,-0.3999999999999999,1.0,-7.0,0.2,0.0,1.0,-0.5999999999999999,-20.0,0.0,-20.0,0.0,2,-2,-4,-1.3299999999999983,-1,0,-1.4500000000000002,3.6,DW Stadium,D
C Pawson,Sun,0.0,1,-4.199999999999999,-1.7999999999999998,-1.0,4.000000000000001,0.3999999999999999,0.0,-2.2,0.1999999999999999,-12.0,-1.8,0.1999999999999999,-10.0,-0.8,-40.0,0.0,0.0,0.0,-12,-6,-12,-10.0,20,1,3.5,3.8,Craven Cottage,L
P Tierney,Sat,1.0,-2,-2.0,-0.2000000000000001,-2.0,0.0,-0.4000000000000001,0.2,-0.4,-0.3999999999999999,0.0,-0.3999999999999999,-0.4,0.0,0.3999999999999999,20.0,1.0,0.0,1.0,-5,-3,-6,-4.659999999999997,-2,0,1.6,3.5,Bramall Lane,L
S Hooper,Mon,0.0,-1,-3.6000000000000014,-2.8000000000000003,-0.5999999999999996,0.0,-0.3999999999999999,0.0,-1.0,-0.2000000000000001,-4.0,-0.2,0.3999999999999999,-3.0,0.0,0.0,0.0,0.0,1.0,-1,-2,0,-1.0,4,0,-2.43,3.4,Falmer Stadium,D
L Probert,Sat,0.0,-4,3.6,1.2000000000000002,-2.2,1.0,0.3999999999999999,0.2,0.8,0.0,4.0,0.1999999999999999,0.0,1.0,0.3999999999999999,20.0,-1.0,0.0,-1.0,10,6,8,8.0,-5,0,-10.71,6.0,Stamford Bridge,D
A Marriner,Sun,0.0,1,-5.0,-2.1999999999999997,0.5999999999999996,4.600000000000001,1.2,-0.2,-2.6,0.4000000000000001,-15.0,-1.2000000000000002,0.4,-8.0,-2.4,-80.0,-10.0,-80.0,-15.0,-6,-7,-4,-5.659999999999997,4,0,7.17,5.0,Carrow Road,L
M Dean,Tue,0.0,0,0.200000000000001,1.4000000000000004,-2.6000000000000005,2.4000000000000004,0.0,-0.2,0.4,0.1999999999999999,1.0,0.0,0.0,0.0,0.3999999999999999,20.0,0.0,0.0,0.0,-2,-2,-2,-2.0,2,0,-1.75,3.3,Hull City Stadium,D
S Hooper,Sun,0.0,1,0.200000000000001,-1.3999999999999997,0.1999999999999993,-3.4000000000000004,0.0,0.0,-0.6000000000000001,0.2000000000000001,-4.0,-0.6,0.6000000000000001,-6.0,-0.3999999999999999,0.0,0.0,-40.0,0.0,-2,0,3,0.3400000000000034,-1,0,0.5299999999999998,3.5,Carrow Road,L
A Marriner,Wed,0.0,1,-2.4000000000000004,1.0,-4.4,2.3999999999999986,0.5999999999999999,0.0,0.0,-0.1999999999999999,1.0,0.1999999999999999,0.2,0.0,0.6000000000000001,20.0,1.0,20.0,3.0,2,5,0,2.3299999999999983,-4,0,-3.35,4.0,Stamford Bridge,L
M Dean,Sat,0.0,-3,3.8000000000000007,0.3999999999999999,1.7999999999999998,-1.0,-1.0000000000000002,0.0,0.1999999999999999,-1.2,7.0,0.0,-0.3999999999999999,2.0,0.6,20.0,0.0,20.0,2.0,4,1,4,3.0,-12,-1,-2.0,3.3,Turf Moor,D
M Jones,Sat,0.0,0,-1.6000000000000014,-0.3999999999999994,-3.4000000000000004,-0.6000000000000014,-0.1999999999999999,-0.2,-0.8000000000000003,1.4,-11.0,-0.3999999999999999,0.6000000000000001,-5.0,-1.4,-40.0,-1.0,-60.0,-5.0,-5,0,-1,-2.0,9,0,2.95,3.8,Stadium of Light,L
H Webb,Sun,0.0,1,-3.0,0.4000000000000003,-0.4000000000000003,-0.4000000000000003,0.8,0.4,0.8,0.6000000000000001,1.0,0.1999999999999999,0.2,0.0,0.1999999999999999,20.0,0.0,-20.0,-4.0,2,1,2,1.6700000000000017,-2,0,-2.05,3.5,Stamford Bridge,D
A Taylor,Sat,-1.0,0,-2.200000000000001,-2.4000000000000004,-0.9999999999999996,-2.0,-1.2000000000000002,-0.2,-0.8,-0.1999999999999999,-3.0,-0.6000000000000001,-0.1999999999999999,-2.0,0.2,0.0,0.0,20.0,0.0,-2,-3,-4,-3.0,-2,0,2.1,3.5,Turf Moor,D
M Dean,Sun,2.0,-3,-1.5999999999999996,-0.1999999999999993,2.0,-0.200000000000001,-2.2,0.2,0.6000000000000001,-1.7999999999999998,12.0,0.6,-1.0,8.0,1.0,40.0,2.0,20.0,2.0,1,1,2,1.3299999999999983,-3,0,-3.39,4.2,London Stadium,L
P Dowd,Sat,1.0,0,2.0,1.4000000000000004,0.5999999999999996,0.1999999999999993,-0.7999999999999998,0.0,1.6,2.0,-2.0,0.8,0.6,1.0,-0.1999999999999999,0.0,-1.0,-20.0,0.0,1,2,2,1.6700000000000017,-2,0,-0.7999999999999998,3.25,Cardiff City Stadium,L
A Marriner,Thu,0.0,1,-2.0,-1.4000000000000004,0.3999999999999994,0.8000000000000007,-1.2,0.0,-1.0,-0.6000000000000001,-2.0,-0.6,0.1999999999999999,-4.0,0.4,20.0,0.0,0.0,0.0,-3,-3,-6,-4.0,7,1,0.92,3.3,Cardiff City Stadium,L
G Scott,Mon,0.0,-3,-0.1999999999999993,1.2000000000000002,-0.3999999999999999,-0.8000000000000007,1.4,0.2,0.8,0.6000000000000001,1.0,0.4,0.1999999999999999,1.0,0.6000000000000001,20.0,3.0,20.0,3.0,0,2,0,0.6700000000000017,11,1,-4.05,3.75,Molineux Stadium,D
A Marriner,Tue,0.0,4,-3.200000000000001,-2.8000000000000003,-0.3999999999999994,-1.799999999999999,0.3999999999999999,0.0,-1.4,0.1999999999999999,-8.0,-0.8,-0.2,-3.0,-1.0000000000000002,-40.0,-1.0,-20.0,-4.0,-5,-5,-8,-6.0,11,0,4.39,3.8,Falmer Stadium,L
L Mason,Sat,0.0,-4,1.0,1.6,-2.2,2.8000000000000007,0.8,0.2,0.0,-0.1999999999999999,1.0,-0.4,-0.1999999999999999,-1.0,-0.1999999999999999,0.0,-1.0,-20.0,-2.0,-2,-1,-1,-1.3299999999999983,8,1,-0.8000000000000003,3.4,Villa Park,D
M Dean,Sat,0.0,0,-1.4000000000000004,-1.7999999999999998,-2.8,1.1999999999999993,0.8000000000000003,0.2,-1.2000000000000002,0.7999999999999999,-10.0,-0.3999999999999999,0.4,-4.0,-0.5999999999999999,-20.0,-4.0,-20.0,-4.0,-3,-1,-5,-3.0,8,0,1.75,3.5,Falmer Stadium,L
M Atkinson,Sun,0.0,0,-2.6,-1.6000000000000003,-1.1999999999999995,-0.1999999999999993,-1.2,0.0,-1.0,0.8,-9.0,-0.4,0.0,-2.0,-1.4,-40.0,-1.0,-60.0,-1.0,-1,-1,-6,-2.6700000000000017,-7,0,0.6000000000000001,3.25,Bramall Lane,L
C Foy,Sun,0.0,1,-3.799999999999999,-0.4000000000000003,-0.4000000000000003,-1.0,0.1999999999999999,0.2,-0.1999999999999999,1.4,-8.0,0.6000000000000001,0.3999999999999999,1.0,-1.6,-60.0,-2.0,-40.0,-12.0,0,-2,-4,-2.0,5,0,-0.2000000000000001,3.5,Stamford Bridge,D
R East,Sat,0.0,-1,-0.8000000000000007,-0.8000000000000003,3.2,-0.5999999999999996,-0.1999999999999999,0.2,-1.0,0.5999999999999999,-8.0,-0.6,0.1999999999999999,-4.0,-1.4,-40.0,0.0,-60.0,0.0,1,-2,-4,-1.6700000000000017,6,0,-0.1999999999999997,3.2,Villa Park,L
M Dean,Mon,0.0,0,-0.3999999999999986,0.7999999999999998,-0.5999999999999996,-3.4000000000000004,0.0,0.2,-0.6000000000000001,-0.4000000000000001,-1.0,0.6000000000000001,-0.2,4.0,0.8,40.0,0.0,0.0,2.0,3,5,6,4.659999999999997,-6,0,-4.4,3.8,Emirates Stadium,D
M Clattenburg,Sat,0.0,0,-7.199999999999999,-4.0,-2.0,-0.1999999999999993,0.0,0.3999999999999999,-1.8,-0.4,-7.0,-0.8,0.2,-5.0,-1.6,-60.0,-1.0,-40.0,-5.0,-4,-8,-4,-5.340000000000003,13,0,2.59,3.6,Villa Park,L
R East,Wed,0.0,0,2.8000000000000007,1.7999999999999998,1.0,3.0,0.4000000000000001,0.0,0.1999999999999999,-0.8,5.0,0.0,-0.4,2.0,1.0,40.0,1.0,20.0,2.0,2,5,5,4.0,-9,0,-4.47,4.75,Etihad Stadium,D
M Oliver,Sat,0.0,1,3.6,1.4,-1.1999999999999993,-0.7999999999999989,2.0,-0.2,0.6000000000000001,0.0,3.0,0.1999999999999999,0.6,-2.0,0.4000000000000001,0.0,1.0,40.0,10.0,2,1,2,1.6700000000000017,-2,0,-3.25,3.9,Emirates Stadium,D
P Tierney,Wed,0.0,0,1.200000000000001,-2.0,1.6000000000000003,-1.5999999999999996,0.3999999999999999,0.4,-1.8,0.6000000000000001,-12.0,-0.8,0.8,-8.0,-1.8,-60.0,-2.0,-60.0,-2.0,2,2,9,4.329999999999998,-3,0,-0.8500000000000001,3.5,Emirates Stadium,D
C Pawson,Wed,0.0,1,-0.5999999999999996,-0.3999999999999994,0.4000000000000003,-0.5999999999999996,0.2000000000000001,0.0,1.2000000000000002,1.8,-3.0,-0.6,0.8,-7.0,-1.0,-20.0,-1.0,-60.0,-4.0,-7,-5,-9,-7.0,10,0,3.55,4.0,Selhurst Park,L
C Foy,Tue,0.0,0,-1.4000000000000004,-1.7999999999999998,1.6000000000000003,-0.4000000000000003,1.2000000000000002,0.0,-1.0,0.0,-5.0,-0.1999999999999999,0.0,-1.0,-0.3999999999999999,-20.0,0.0,0.0,0.0,-4,-4,-9,-5.659999999999997,-5,0,-0.0999999999999996,3.4,Carrow Road,D
L Probert,Sat,0.0,0,0.4000000000000003,-0.6000000000000001,0.6000000000000001,3.0,-0.6000000000000001,-0.2,0.0,0.2000000000000001,-1.0,-0.1999999999999999,0.2,-2.0,-0.4,0.0,0.0,-40.0,-3.0,-1,1,-2,-0.6599999999999966,2,0,-1.6,3.5,Bet365 Stadium,D
M Atkinson,Sun,1.0,-4,-6.199999999999999,-3.4,-1.2000000000000002,-4.0,-0.4000000000000001,0.0,-2.0,-0.6000000000000001,-7.0,-1.0,-0.2,-4.0,-0.6000000000000001,-20.0,1.0,-20.0,1.0,2,5,8,5.0,-9,0,-3.35,4.1,Emirates Stadium,L
K Friend,Tue,-1.0,0,-6.800000000000001,-3.8,0.0,0.7999999999999989,-0.1999999999999999,0.0,-2.0,-1.0,-5.0,-1.2000000000000002,-0.3999999999999999,-4.0,-0.6000000000000001,-20.0,-1.0,-20.0,-9.0,-4,-6,-7,-5.670000000000002,7,0,5.55,4.5,Turf Moor,L
L Probert,Sat,0.0,0,3.8000000000000007,2.8,2.8,-0.8000000000000007,-1.4,0.0,1.0,-1.8,14.0,0.3999999999999999,-0.6,5.0,1.0,40.0,0.0,20.0,0.0,-1,3,-2,0.0,-6,0,-3.25,4.0,The Hawthorns,D
S Hooper,Sat,0.0,0,0.8000000000000007,-0.1999999999999997,2.0,-1.4000000000000004,-0.1999999999999999,0.0,-0.1999999999999999,-1.2000000000000002,5.0,0.0,0.0,0.0,0.5999999999999999,20.0,2.0,20.0,1.0,5,4,9,6.0,-13,-1,-4.45,4.0,King Power Stadium,L
S Attwell,Sun,0.0,0,-3.1999999999999997,-0.9999999999999996,-1.7999999999999998,-1.200000000000001,0.1999999999999999,-0.2,0.4000000000000001,-0.3999999999999999,4.0,0.0,-0.3999999999999999,2.0,1.0,40.0,0.0,20.0,2.0,1,-1,0,0.0,4,0,-0.2999999999999998,3.4,Goodison Park,L
P Dowd,Sun,0.0,0,-2.0,1.2000000000000002,1.7999999999999998,0.1999999999999993,0.3999999999999999,-0.2,-0.1999999999999999,0.0,-1.0,0.1999999999999999,0.2,0.0,-0.1999999999999999,-20.0,-1.0,20.0,6.0,7,3,9,6.329999999999998,-1,0,-2.92,3.75,Old Trafford,L
C Kavanagh,Sun,1.0,-1,2.0,0.7999999999999998,0.2000000000000001,-1.8000000000000007,0.1999999999999999,0.0,0.0,-0.4,2.0,-0.6,-0.3999999999999999,-1.0,0.4000000000000001,0.0,-1.0,40.0,6.0,4,4,7,5.0,-16,-1,-2.4000000000000004,4.0,King Power Stadium,L
J Moss,Fri,1.0,1,-1.5999999999999996,0.3999999999999999,2.4,2.1999999999999997,1.0,0.0,-0.2,0.0,-1.0,0.2,-0.6,4.0,0.1999999999999999,20.0,0.0,-20.0,0.0,-4,-5,-6,-5.0,16,1,-0.6000000000000001,3.0,Craven Cottage,L
M Clattenburg,Sat,0.0,0,-0.4000000000000003,-0.2000000000000001,-0.6000000000000005,6.199999999999999,1.0,-0.2,-1.2000000000000002,-0.4,-4.0,-1.4,-0.8,-3.0,-0.4000000000000001,0.0,2.0,-40.0,-3.0,0,-1,-5,-2.0,-2,0,-2.0,3.6,Selhurst Park,L
J Moss,Sat,0.0,0,-6.6000000000000005,-2.8,-2.0000000000000004,0.5999999999999996,1.6,0.0,-0.3999999999999999,0.6000000000000001,-5.0,0.1999999999999999,0.2,0.0,-1.4,-60.0,-3.0,-20.0,-3.0,-6,-7,-7,-6.670000000000002,9,0,4.89,4.0,The Hawthorns,L
M Clattenburg,Wed,0.0,1,4.4,1.4000000000000004,0.2000000000000001,2.4000000000000004,-2.2,0.0,0.8000000000000003,0.7999999999999999,0.0,0.0,0.4,-2.0,-0.2000000000000001,0.0,4.0,-20.0,-9.0,-14,-14,-11,-13.0,18,1,4.05,3.8,King Power Stadium,L
A Taylor,Sat,0.0,-2,-3.4000000000000004,-1.4000000000000004,-0.9999999999999996,1.5999999999999996,0.8000000000000003,0.0,-1.8000000000000005,1.2000000000000002,-15.0,-0.2,0.3999999999999999,-3.0,-1.8,-60.0,-2.0,-60.0,-4.0,-6,-3,-3,-4.0,4,0,0.8700000000000001,3.4,Selhurst Park,L
M Oliver,Wed,1.0,-1,3.0,1.8000000000000005,0.7999999999999998,1.4000000000000004,-0.5999999999999999,0.0,1.2,0.1999999999999999,5.0,0.7999999999999999,0.6000000000000001,1.0,0.4000000000000001,20.0,2.0,0.0,2.0,-4,-3,-6,-4.329999999999998,9,1,-0.2000000000000001,3.5,Elland Road,L
A Taylor,Sat,0.0,0,-3.8000000000000007,-3.3999999999999995,-2.0,-5.4,-1.0,0.0,-0.4000000000000001,-1.2000000000000002,4.0,-0.2,0.1999999999999999,-2.0,0.0,0.0,0.0,0.0,0.0,-3,-5,-10,-6.0,7,0,-1.1999999999999995,3.6,Carrow Road,D
A Madley,Tue,0.0,1,-2.6000000000000014,-0.6000000000000001,0.4000000000000003,3.000000000000001,1.2000000000000002,0.0,0.0,-1.4,7.0,0.1999999999999999,-0.4,3.0,0.6000000000000001,20.0,0.0,20.0,0.0,-1,-1,-1,-1.0,-5,0,-1.2999999999999998,3.6,St Mary's Stadium,D
M Atkinson,Wed,0.0,1,-7.600000000000001,-3.3999999999999995,-2.8,2.6000000000000005,1.2000000000000002,0.0,-3.0,1.0,-20.0,-1.2000000000000002,-0.2,-5.0,-1.8,-60.0,-4.0,-60.0,-8.0,-8,-7,-5,-6.670000000000002,12,0,9.75,6.0,Molineux Stadium,L
J Moss,Sat,1.0,0,-2.8000000000000007,-2.2,-2.4000000000000004,-1.4000000000000004,-2.2,-0.2,-0.1999999999999999,-1.2,5.0,-0.1999999999999999,-0.6,2.0,0.8,20.0,1.0,40.0,2.0,4,2,0,2.0,-1,0,0.27,3.29,Goodison Park,D
L Mason,Sat,0.0,0,-1.4000000000000004,0.3999999999999999,1.0,-2.8000000000000007,0.8000000000000003,0.0,1.0,-1.0,10.0,0.6,-0.3999999999999999,5.0,0.7999999999999999,20.0,0.0,40.0,0.0,2,4,-1,1.6700000000000017,-7,-1,-2.4800000000000004,4.2,Dean Court,D
M Atkinson,Fri,0.0,-1,-0.200000000000001,0.1999999999999997,-1.0,1.799999999999999,1.6,0.2,-0.5999999999999999,1.2,-9.0,-0.2,0.6,-4.0,-1.2000000000000002,-40.0,0.0,-40.0,0.0,2,0,0,0.6599999999999966,-1,0,-0.0499999999999998,3.39,London Stadium,D
L Mason,Sat,0.0,2,-6.200000000000001,-0.3999999999999999,-5.6000000000000005,1.5999999999999996,-0.4000000000000001,0.2,0.1999999999999999,-1.0,6.0,0.6000000000000001,-0.6000000000000001,6.0,0.7999999999999999,40.0,0.0,0.0,1.0,-1,-1,1,-0.3299999999999983,2,0,-2.42,3.7,Swansea.com Stadium,D
K Friend,Fri,0.0,0,-3.6,0.0,-2.3999999999999995,-2.799999999999999,0.0,-0.2,-0.6000000000000001,-1.0,2.0,-0.6,0.0,-3.0,0.2,0.0,0.0,20.0,0.0,-4,-2,-1,-2.3299999999999983,5,1,0.3499999999999996,3.5,Carrow Road,L
M Oliver,Thu,1.0,-1,-5.6,-2.4000000000000004,0.1999999999999993,-1.799999999999999,0.5999999999999999,0.0,-1.6,1.4,-15.0,0.0,0.1999999999999999,-1.0,-2.6,-80.0,0.0,-100.0,-5.0,-6,-6,-10,-7.329999999999998,6,0,5.5600000000000005,4.6,Bramall Lane,L
M Atkinson,Thu,1.0,0,-2.4000000000000004,-1.1999999999999995,-0.2000000000000001,-1.4000000000000004,-0.6000000000000001,0.0,-1.0,2.2,-16.0,0.0,0.6,-3.0,-1.8,-60.0,-3.0,-60.0,-4.0,-10,-11,-10,-10.329999999999998,17,1,9.7,4.75,Carrow Road,L
K Friend,Sat,0.0,0,-5.0,-3.4000000000000004,-0.8000000000000007,2.4000000000000004,1.0000000000000002,0.0,-1.4,1.6,-15.0,-1.2000000000000002,0.8,-10.0,-1.6,-60.0,-4.0,-40.0,-4.0,-6,-12,-11,-9.670000000000002,11,0,11.78,7.5,Dean Court,L
J Moss,Sun,0.0,-1,-0.7999999999999989,-2.0,-0.3999999999999994,0.5999999999999996,0.5999999999999999,0.4,-1.0,0.7999999999999999,-9.0,0.1999999999999999,0.3999999999999999,-1.0,-1.6,-60.0,-11.0,-40.0,-15.0,-5,-6,-6,-5.670000000000002,6,0,5.0,4.33,Emirates Stadium,L
K Friend,Sun,0.0,0,-7.6,-4.6,0.6000000000000005,2.0,-0.1999999999999999,-0.2,-0.6,-0.4000000000000001,-1.0,-0.4,-0.6,1.0,0.0,0.0,0.0,0.0,0.0,-4,-4,-6,-4.670000000000002,4,1,-0.33,3.5,Madejski Stadium,D
L Probert,Sun,0.0,-4,-1.799999999999999,-0.6000000000000001,0.0,-2.4000000000000004,0.3999999999999999,-0.2,-0.1999999999999999,0.6000000000000001,-4.0,0.4,1.0,-3.0,-0.5999999999999999,-20.0,-1.0,-20.0,-1.0,-4,0,0,-1.3299999999999983,-5,0,-1.65,3.6,The Hawthorns,L
A Madley,Sun,0.0,3,-5.600000000000001,-3.4000000000000004,-2.0,-1.6000000000000014,0.3999999999999999,0.0,-1.8,0.4000000000000001,-11.0,-1.2000000000000002,0.6000000000000001,-9.0,-1.6,-60.0,-2.0,-40.0,-6.0,-9,-8,-13,-10.0,16,1,5.55,4.33,The Hawthorns,L
K Friend,Sun,0.0,0,0.5999999999999996,2.0,0.7999999999999998,2.6,0.6000000000000001,0.0,0.6000000000000001,0.8,-1.0,0.4,0.0,2.0,-0.6000000000000001,-20.0,-1.0,-20.0,-1.0,3,2,2,2.3299999999999983,1,0,-1.1,3.4,St. James Park,D
P Dowd,Mon,0.0,0,-4.0,-2.2,-4.0,1.3999999999999986,1.2,0.2,-2.2,1.6,-19.0,-0.8,0.2,-5.0,-2.2,-80.0,-4.0,-60.0,-3.0,1,-5,-4,-2.6700000000000017,7,0,3.5,3.75,Villa Park,D
P Tierney,Sat,0.0,1,-4.399999999999999,-3.2,0.4000000000000003,1.1999999999999993,0.0,0.0,-0.2000000000000001,1.7999999999999998,-10.0,-0.4,1.2,-8.0,-2.0,-60.0,-1.0,-80.0,-8.0,-7,-7,-7,-7.0,21,1,3.89,4.4,Craven Cottage,L
R East,Sat,1.0,1,-3.1999999999999997,-0.4000000000000003,-0.5999999999999996,-1.0,0.2000000000000001,0.0,-0.1999999999999999,0.8,-5.0,0.4,0.3999999999999999,0.0,-0.6000000000000001,-20.0,0.0,-20.0,0.0,-6,-5,-6,-5.670000000000002,15,0,2.0,3.6,The Hawthorns,D
M Atkinson,Sat,0.0,0,0.4000000000000003,-0.4000000000000003,1.3999999999999997,2.3999999999999986,2.0,0.0,0.0,-0.4000000000000001,2.0,-0.3999999999999999,-0.3999999999999999,0.0,0.8,20.0,0.0,40.0,0.0,8,2,5,5.0,-1,0,-4.4,4.33,Goodison Park,D
A Marriner,Sun,0.0,0,-9.4,-2.2,-3.6,-1.799999999999999,1.0,0.0,-0.4000000000000001,-0.2000000000000001,-1.0,-0.3999999999999999,0.0,-2.0,-0.1999999999999999,-20.0,-2.0,20.0,0.0,-3,-3,-7,-4.340000000000003,5,0,1.7000000000000002,3.75,White Hart Lane,L
L Mason,Sat,0.0,0,1.4000000000000004,-1.0,1.2000000000000002,3.200000000000001,0.3999999999999999,0.0,-1.2,-1.0,-1.0,-0.2,-0.6,2.0,-0.6000000000000001,-20.0,-1.0,-20.0,-1.0,3,2,3,2.6599999999999966,-13,-1,-0.8799999999999999,3.4,Goodison Park,L
P Bankes,Sun,0.0,3,2.8000000000000007,1.2000000000000002,-2.2,0.5999999999999996,1.6,-0.2,-0.2,-0.1999999999999999,0.0,-0.2,0.1999999999999999,-2.0,0.2000000000000001,0.0,1.0,20.0,1.0,1,-1,4,1.3299999999999983,-7,-1,0.1999999999999997,3.0,Turf Moor,D
A Taylor,Sat,0.0,-1,-1.5999999999999996,-2.0,0.2000000000000001,-1.0,0.6000000000000001,0.0,0.0,0.6000000000000001,-3.0,-0.4,0.4,-4.0,-0.5999999999999999,0.0,0.0,-60.0,-4.0,-6,-2,-1,-3.0,16,1,0.3799999999999999,3.25,Boleyn Ground,L
M Clattenburg,Sun,-1.0,0,4.4,-1.0000000000000004,2.6,-1.5999999999999996,-0.6000000000000001,-0.2,-0.1999999999999999,0.0,-1.0,0.4,0.0,2.0,-0.2000000000000001,0.0,1.0,-20.0,-1.0,-4,-2,0,-2.0,2,0,-1.5499999999999998,3.3,Villa Park,L
R East,Sat,0.0,4,-1.1999999999999993,-0.7999999999999998,0.2000000000000001,-0.1999999999999993,-0.8,-0.2,-1.0000000000000002,-0.2000000000000001,-4.0,-0.8,0.0,-4.0,-0.8,-20.0,0.0,-40.0,-4.0,1,-2,0,-0.3299999999999983,-9,-1,0.25,3.4,Dean Court,D
C Kavanagh,Tue,0.0,0,-4.799999999999999,1.1999999999999995,-0.7999999999999998,-3.0,0.1999999999999999,0.2,0.0,0.4,-2.0,0.6000000000000001,-0.2,4.0,0.1999999999999999,20.0,2.0,-20.0,2.0,-1,3,4,2.0,-4,0,-0.7000000000000002,3.5,Emirates Stadium,D
M Atkinson,Mon,0.0,0,-1.0,-1.0,2.000000000000001,0.4000000000000003,-0.1999999999999999,0.0,-0.6,0.1999999999999999,-4.0,-0.1999999999999999,0.6,-4.0,-0.6,-20.0,0.0,-20.0,-2.0,-5,-3,3,-1.6700000000000017,3,0,-0.3999999999999999,3.3,Old Trafford,D
K Friend,Wed,-1.0,7,1.0,-1.6,-0.5999999999999996,1.5999999999999996,0.3999999999999999,0.2,-1.6,0.8,-12.0,-0.5999999999999999,0.6,-6.0,-1.7999999999999998,-60.0,-3.0,-60.0,-3.0,-8,-8,-7,-7.670000000000002,19,1,5.47,4.33,Loftus Road,L
S Attwell,Sat,0.0,-1,-4.6,-2.0,-3.0,2.0,0.6000000000000001,0.0,-1.2000000000000002,1.2000000000000002,-12.0,-0.3999999999999999,-0.1999999999999999,-1.0,-1.2,-40.0,0.0,-40.0,-2.0,-2,-6,-7,-5.0,6,0,6.0,4.5,The Hawthorns,D
M Jones,Sat,0.0,0,-4.800000000000001,-0.2000000000000001,0.2000000000000001,0.5999999999999996,0.1999999999999999,0.2,-0.3999999999999999,1.0000000000000002,-7.0,0.8,0.2,3.0,-1.2000000000000002,-40.0,-2.0,-40.0,-3.0,1,1,-1,0.3299999999999983,1,0,0.3799999999999999,3.6,St. James Park,L
C Kavanagh,Tue,1.0,-2,-3.4000000000000004,-0.3999999999999999,-2.0,3.4000000000000004,0.4000000000000001,0.0,0.0,-1.4,7.0,-0.1999999999999999,-0.2,0.0,1.2000000000000002,40.0,0.0,40.0,3.0,-1,-6,-3,-3.3400000000000034,12,0,0.5,3.4,Turf Moor,L
H Webb,Sun,0.0,0,-2.4000000000000004,-1.0,-1.0,-1.3999999999999986,0.0,0.0,0.1999999999999999,-0.3999999999999999,3.0,0.4,-0.2,3.0,0.5999999999999999,40.0,1.0,-20.0,-4.0,3,3,6,4.0,-2,0,-4.05,3.8,Emirates Stadium,D
A Marriner,Sat,0.0,0,4.200000000000001,0.1999999999999993,0.4000000000000003,-1.799999999999999,0.0,0.0,0.2000000000000001,0.4,-1.0,-0.8,0.6,-7.0,-0.3999999999999999,-20.0,-7.0,0.0,-1.0,1,3,-1,1.0,1,0,0.2599999999999998,3.6,Stamford Bridge,D
C Pawson,Sun,0.0,0,1.4000000000000004,0.5999999999999996,1.8000000000000007,-1.8000000000000007,0.2000000000000001,0.0,-0.5999999999999999,-0.3999999999999999,-1.0,0.7999999999999999,-0.2,5.0,-0.4000000000000001,0.0,0.0,-40.0,-10.0,-4,-7,-7,-6.0,6,0,1.55,3.75,Dean Court,L
