Referee,Day Of Week,Round,Days,Shots,ShotsOT,Corners,Fouls,YCards,RCards,GoalsScored,GoalsConceded,GoalsDiff,HTGoalsScored,HTGoalsConceded,HTGoalsDiff,Points,WinPercent,WinStreak,UnbPercent,UnbStreak,Def,Mid,Att,Ovr,LastSeasonRank,PromotedMatchup,WinnerOdd,DrawOdd,Venue,Result
M Oliver,Wed,1.0,0,-3.8000000000000007,-1.4000000000000004,-2.4000000000000004,0.20000000000000107,0.20000000000000007,0.0,-0.20000000000000007,1.4,-8.0,-0.2,-0.19999999999999996,0.0,-0.5999999999999999,-20.0,0.0,-20.0,0.0,3,7,5,5.0,-13,-1,-2.35,3.6,Craven Cottage,D
M Clattenburg,Sat,1.0,0,-4.4,-1.0,-1.2000000000000002,1.5999999999999996,2.4,0.2,0.4,-0.4,4.0,0.2,-0.4,3.0,0.8,20.0,1.0,40.0,8.0,3,6,2,3.6599999999999966,-8,-1,-2.95,3.5,Bet365 Stadium,D
M Halsey,Sat,1.0,0,-3.2,-2.2,-2.6000000000000005,2.4000000000000004,1.2,0.0,-0.19999999999999996,2.4000000000000004,-13.0,-0.20000000000000007,0.19999999999999996,-2.0,-0.3999999999999999,0.0,0.0,-40.0,-2.0,0,2,3,1.6599999999999966,-6,-1,-0.3500000000000001,3.5,Villa Park,L
M Oliver,Wed,0.0,0,9.000000000000002,6.4,3.5999999999999996,-0.20000000000000107,0.0,0.0,1.8,-0.7999999999999999,13.0,0.19999999999999996,-0.6000000000000001,4.0,1.2,60.0,0.0,0.0,-3.0,9,11,8,9.329999999999998,-16,-1,-13.75,6.5,Stamford Bridge,D
L Mason,Wed,0.0,1,3.799999999999999,3.2,-0.20000000000000018,1.0,0.6000000000000001,0.0,1.2000000000000002,-0.19999999999999996,7.0,0.19999999999999996,-0.4,3.0,1.2000000000000002,60.0,0.0,0.0,5.0,11,12,13,12.0,-20,-1,-12.75,6.5,Old Trafford,W
A Marriner,Sat,0.0,1,0.0,-0.39999999999999947,-1.3999999999999995,1.1999999999999993,0.40000000000000013,0.0,0.6000000000000001,1.0,-2.0,-0.19999999999999996,0.3999999999999999,-3.0,-0.19999999999999996,0.0,0.0,-20.0,1.0,2,0,-1,0.3299999999999983,-7,-1,-1.2999999999999998,3.5,DW Stadium,D
C Foy,Sun,0.0,-7,-1.5999999999999996,0.5999999999999996,-1.6000000000000005,-2.8000000000000007,0.6000000000000001,0.0,-0.20000000000000018,0.0,-1.0,0.4,-1.0,7.0,0.19999999999999996,20.0,-1.0,-20.0,-2.0,4,7,9,6.659999999999997,-17,-1,-1.0,3.5,St. James Park,W
M Clattenburg,Sat,0.0,0,-5.800000000000001,-1.7999999999999998,-0.7999999999999998,3.799999999999999,1.4000000000000001,0.0,-1.2000000000000002,-1.0000000000000002,-1.0,-0.8,-0.9999999999999999,1.0,0.3999999999999999,0.0,0.0,40.0,0.0,1,2,-1,0.6599999999999966,-10,-1,-0.5,3.4,Carrow Road,D
M Jones,Sat,0.0,0,-7.0,-5.8,-1.0,0.8000000000000007,-0.6000000000000001,0.2,-1.0,1.0,-10.0,-1.0,0.3999999999999999,-7.0,-1.4,-40.0,-2.0,-60.0,-3.0,-2,0,0,-0.6700000000000017,-1,0,1.0499999999999998,3.6,Madejski Stadium,L
M Halsey,Sat,-1.0,3,-3.4000000000000004,-3.4000000000000004,-1.8000000000000007,-2.0,0.0,0.0,-0.6000000000000001,1.0,-8.0,-0.6,0.4,-5.0,-1.4000000000000001,-40.0,0.0,-60.0,-4.0,1,3,0,1.3299999999999983,-11,-1,-0.7200000000000002,3.5,Swansea.com Stadium,D
M Clattenburg,Sat,-1.0,0,0.0,1.1999999999999993,-1.2000000000000002,0.1999999999999993,0.8,-0.4,0.8,0.3999999999999999,2.0,0.20000000000000007,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,4.0,7,10,8,8.329999999999998,-18,-1,-6.5600000000000005,4.75,White Hart Lane,W
M Dean,Sun,0.0,-2,-3.5999999999999996,-1.0,0.20000000000000018,-0.3999999999999986,1.0,0.0,0.7999999999999999,0.8,0.0,0.6000000000000001,0.39999999999999997,1.0,0.3999999999999999,20.0,0.0,0.0,1.0,2,5,4,3.6599999999999966,-9,-1,0.0,3.2,Stadium of Light,D
M Jones,Sat,0.0,0,1.5999999999999996,1.0,-1.2000000000000002,-0.40000000000000036,1.5999999999999999,0.0,0.19999999999999996,1.4000000000000001,-6.0,0.0,0.8,-4.0,-0.8,-20.0,-2.0,-40.0,-3.0,11,8,8,9.0,-13,0,-4.93,4.33,Old Trafford,D
C Foy,Sat,0.0,0,-4.4,-2.4000000000000004,-1.5999999999999996,1.5999999999999996,1.0,0.0,-1.0,1.4000000000000001,-12.0,0.0,0.6000000000000001,-3.0,-2.4,-80.0,-1.0,-80.0,-6.0,4,1,-4,0.3299999999999983,-1,0,0.8999999999999999,3.3,Bet365 Stadium,D
M Clattenburg,Sat,0.0,0,-1.8000000000000007,0.5999999999999996,-1.6000000000000005,-3.5999999999999996,-0.20000000000000018,0.2,-0.19999999999999996,0.0,-1.0,-0.9999999999999999,0.0,-5.0,-0.20000000000000018,0.0,-1.0,-20.0,-8.0,9,6,2,5.670000000000002,-10,0,-4.38,4.2,Emirates Stadium,W
M Oliver,Sun,0.0,-3,1.799999999999999,0.39999999999999947,-0.20000000000000018,-2.5999999999999996,0.0,0.0,0.6000000000000001,0.19999999999999996,2.0,-0.19999999999999996,-0.39999999999999997,1.0,0.3999999999999999,20.0,1.0,0.0,2.0,10,7,4,7.0,-11,0,-4.93,4.2,Stamford Bridge,W
M Jones,Sat,0.0,0,-0.8000000000000007,-0.7999999999999998,-2.1999999999999997,2.200000000000001,-0.8000000000000003,0.0,-0.40000000000000013,-1.0,3.0,-0.19999999999999996,-0.39999999999999997,1.0,1.5999999999999999,60.0,1.0,40.0,0.0,6,4,3,4.329999999999998,2,0,-0.8000000000000003,3.4,St. James Park,D
A Marriner,Thu,0.0,1,-2.0,-1.4000000000000004,0.39999999999999947,0.8000000000000007,-1.2,0.0,-0.9999999999999999,-0.6000000000000001,-2.0,-0.6,0.19999999999999996,-4.0,0.4,20.0,0.0,0.0,0.0,-3,-3,-6,-4.0,7,1,0.9199999999999999,3.3,Cardiff City Stadium,L
M Clattenburg,Sun,0.0,0,4.4,0.5999999999999996,3.2,0.0,-0.40000000000000013,0.2,-0.19999999999999996,-0.8,3.0,-0.8,-0.6000000000000001,-1.0,1.0,40.0,-1.0,20.0,-1.0,6,3,-4,1.6700000000000017,-8,0,-2.92,3.7,Goodison Park,W
C Foy,Sat,0.0,0,2.8000000000000007,1.2000000000000002,2.4,-2.0,-0.19999999999999973,0.2,0.0,-0.8,4.0,-0.20000000000000007,0.0,-1.0,0.40000000000000013,0.0,0.0,40.0,0.0,3,0,-3,0.0,3,0,0.75,3.3,Stadium of Light,D
M Jones,Sat,0.0,0,0.5999999999999996,0.39999999999999947,1.5999999999999996,-2.200000000000001,-0.8,0.0,-0.6,1.2,-9.0,-0.39999999999999997,0.19999999999999996,-3.0,-0.4,0.0,0.0,-40.0,-3.0,4,2,0,2.0,-2,0,1.4,3.4,Craven Cottage,L
M Atkinson,Tue,0.0,0,-2.9999999999999982,-1.7999999999999998,-1.5999999999999996,3.8000000000000007,0.6000000000000001,0.4,-1.4,-0.19999999999999996,-6.0,-0.6,-0.39999999999999997,-1.0,-1.0,-20.0,1.0,-60.0,-3.0,-3,-4,-10,-5.670000000000002,8,1,0.3999999999999999,3.25,Hull City Stadium,L
M Clattenburg,Sat,0.0,0,-7.0,-2.8,0.40000000000000036,0.8000000000000007,0.0,0.2,-0.6000000000000001,-0.6,0.0,-0.4,-0.19999999999999996,-1.0,0.19999999999999996,20.0,2.0,-20.0,-2.0,1,1,-3,-0.3299999999999983,-4,0,0.8000000000000003,3.4,Boleyn Ground,W
H Webb,Sat,-1.0,-1,-6.600000000000001,-0.5999999999999996,-0.1999999999999993,4.4,0.3999999999999999,0.0,-0.3999999999999999,-0.40000000000000013,0.0,0.0,-0.8,4.0,0.0,0.0,0.0,0.0,1.0,-4,-5,-8,-5.670000000000002,9,1,1.75,3.3,Selhurst Park,L
A Taylor,Sun,0.0,-5,-3.799999999999999,-0.5999999999999996,-0.5999999999999996,3.5999999999999996,0.19999999999999973,0.2,-0.3999999999999999,-0.40000000000000013,0.0,-0.19999999999999996,-0.39999999999999997,1.0,-0.6000000000000001,-20.0,-2.0,-20.0,-2.0,8,5,4,5.670000000000002,-9,0,-1.25,3.4,White Hart Lane,W
C Foy,Sat,-2.0,0,0.40000000000000036,0.7999999999999998,3.3999999999999995,0.8000000000000007,0.40000000000000013,0.2,0.19999999999999973,-1.4000000000000001,8.0,-0.19999999999999996,-0.4,1.0,0.8,20.0,-1.0,40.0,5.0,9,10,7,8.670000000000002,-12,0,-8.67,5.75,Etihad Stadium,W
L Mason,Sat,-1.0,0,-4.199999999999999,-2.1999999999999997,-2.0,3.799999999999999,3.0,0.0,-1.4000000000000001,0.20000000000000018,-8.0,-0.6,0.19999999999999996,-4.0,-0.6,-20.0,0.0,-20.0,0.0,0,-1,-4,-1.6700000000000017,1,0,1.2999999999999998,3.4,Villa Park,D
A Taylor,Sat,0.0,0,-1.6000000000000014,-0.40000000000000036,0.6000000000000005,1.200000000000001,0.4,0.2,0.40000000000000013,-0.19999999999999996,3.0,0.19999999999999996,0.0,1.0,0.40000000000000013,20.0,1.0,0.0,0.0,2,0,-4,-0.6700000000000017,-5,0,-0.5,3.4,Swansea.com Stadium,L
M Jones,Sun,0.0,-5,-2.5999999999999996,-2.6,1.5999999999999996,-0.40000000000000036,0.19999999999999996,0.0,-0.6000000000000001,0.9999999999999999,-8.0,0.20000000000000007,0.2,0.0,-1.6,-60.0,-4.0,-40.0,-4.0,5,4,1,3.3299999999999983,-2,0,-1.2999999999999998,3.5,White Hart Lane,W
M Atkinson,Sat,0.0,4,-6.4,-2.4,-2.8000000000000003,0.0,-0.20000000000000018,0.0,-0.7999999999999998,1.2000000000000002,-10.0,-0.20000000000000007,0.39999999999999997,-3.0,-1.2,-60.0,-2.0,0.0,1.0,-2,-5,-4,-3.6700000000000017,8,0,1.75,3.6,Hull City Stadium,L
P Dowd,Mon,0.0,0,-4.0,-2.2,-3.9999999999999996,1.3999999999999986,1.2,0.2,-2.1999999999999997,1.6,-19.0,-0.8,0.2,-5.0,-2.1999999999999997,-80.0,-4.0,-60.0,-3.0,1,-5,-4,-2.6700000000000017,7,0,3.5,3.75,Villa Park,D
A Marriner,Wed,0.0,1,4.600000000000001,3.4000000000000004,1.3999999999999995,-0.7999999999999989,1.2000000000000002,0.0,0.6000000000000001,0.0,3.0,-0.2,-0.2,0.0,-0.19999999999999996,0.0,1.0,-20.0,1.0,7,5,3,5.0,-4,0,-3.2,3.75,Emirates Stadium,W
M Clattenburg,Sat,0.0,2,-2.0,-0.5999999999999996,-3.3999999999999995,-1.0,0.9999999999999998,0.0,0.19999999999999996,-0.3999999999999999,3.0,0.39999999999999997,0.0,2.0,0.8,20.0,0.0,40.0,0.0,-4,-7,-6,-5.670000000000002,14,1,3.77,3.75,Turf Moor,W
M Dean,Fri,0.0,0,0.0,0.3999999999999999,2.999999999999999,-0.5999999999999996,-0.40000000000000013,0.0,-0.4,-0.19999999999999996,-1.0,0.0,0.39999999999999997,-2.0,0.0,-20.0,-1.0,40.0,-1.0,-2,-4,-5,-3.6700000000000017,3,0,1.6,3.4,Selhurst Park,L
P Dowd,Sun,0.0,0,-2.0,1.2000000000000002,1.7999999999999998,0.1999999999999993,0.3999999999999999,-0.2,-0.19999999999999996,0.0,-1.0,0.19999999999999996,0.2,0.0,-0.19999999999999996,-20.0,-1.0,20.0,6.0,7,3,9,6.329999999999998,-1,0,-2.92,3.75,Old Trafford,L
R Madley,Sat,0.0,4,0.40000000000000036,1.8000000000000003,2.0,-1.1999999999999993,1.0,-0.2,-0.6000000000000001,1.8000000000000003,-12.0,-0.20000000000000007,0.8,-5.0,-1.8,-60.0,-2.0,-60.0,-5.0,3,-1,2,1.3299999999999983,2,0,0.9199999999999999,3.3,St. James Park,L
R East,Sat,0.0,1,6.600000000000001,1.4,1.4000000000000004,0.0,0.6000000000000001,-0.4,-0.6,1.0,-8.0,0.0,0.4,-2.0,-1.6,-60.0,0.0,-40.0,0.0,-1,-3,-4,-2.6700000000000017,15,1,2.9,3.6,Loftus Road,L
P Dowd,Sat,0.0,1,-4.800000000000001,-2.4000000000000004,-1.4000000000000004,0.0,0.5999999999999999,-0.2,0.20000000000000007,0.19999999999999996,0.0,0.0,0.4,-2.0,-0.19999999999999996,-20.0,0.0,20.0,3.0,-1,-2,-6,-3.0,9,0,1.02,3.2,The Hawthorns,W
M Dean,Sun,-1.0,-6,-4.6,0.0,-0.40000000000000036,-4.200000000000001,0.6000000000000001,0.2,0.7999999999999999,0.0,4.0,0.8,-0.2,5.0,0.8000000000000003,20.0,0.0,40.0,6.0,8,6,5,6.329999999999998,-5,0,-4.88,4.0,Stamford Bridge,D
L Mason,Sat,0.0,0,-4.199999999999999,0.8000000000000003,-1.2000000000000002,-2.1999999999999993,-0.3999999999999999,0.0,0.5999999999999999,0.5999999999999999,0.0,0.0,-0.19999999999999996,1.0,0.0,0.0,1.0,0.0,-1.0,5,2,2,3.0,-3,0,-0.16999999999999993,3.2,Goodison Park,W
M Clattenburg,Sat,0.0,0,-2.5999999999999996,-0.7999999999999998,-1.2000000000000002,4.200000000000001,1.5999999999999999,0.0,-0.19999999999999996,0.7999999999999999,-5.0,0.19999999999999996,0.6,-2.0,-1.2,-40.0,-1.0,-40.0,0.0,0,-3,0,-1.0,1,0,1.2000000000000002,3.25,Bet365 Stadium,W
M Jones,Sat,-1.0,0,-0.5999999999999996,-0.3999999999999999,-1.0,1.0,0.7999999999999998,0.0,-0.7999999999999999,1.0,-9.0,-0.19999999999999996,0.6,-4.0,-0.5999999999999999,-20.0,0.0,-20.0,0.0,0,-3,-2,-1.6700000000000017,6,0,2.1500000000000004,3.4,Stadium of Light,W
R East,Sat,0.0,0,1.8000000000000007,0.9999999999999996,0.39999999999999947,-1.1999999999999993,-1.2,-0.2,0.8,-0.3999999999999999,6.0,0.4,-0.19999999999999996,3.0,1.5999999999999999,60.0,1.0,40.0,1.0,-6,-8,-6,-6.670000000000002,13,1,-0.2999999999999998,3.4,King Power Stadium,W
C Foy,Sun,0.0,-1,5.0,1.3999999999999995,1.2000000000000002,-2.799999999999999,0.3999999999999999,-0.2,1.2000000000000002,-1.0,11.0,0.0,-0.8,4.0,2.2,80.0,4.0,60.0,4.0,8,7,8,7.670000000000002,-7,0,-4.43,4.5,Etihad Stadium,W
R Madley,Sat,0.0,-3,2.0,-1.0,3.3999999999999995,3.1999999999999993,0.40000000000000013,0.2,0.19999999999999996,1.0,-4.0,0.20000000000000007,0.6000000000000001,-2.0,-0.20000000000000018,0.0,-1.0,-20.0,1.0,3,7,6,5.329999999999998,-6,0,-2.9699999999999998,3.7,Stamford Bridge,L
A Marriner,Sun,0.0,-5,0.5999999999999996,0.0,2.3999999999999995,-1.200000000000001,-0.7999999999999998,0.0,-0.8,0.0,-4.0,-0.6,-0.2,-2.0,-0.40000000000000013,-20.0,0.0,0.0,1.0,1,2,5,2.6700000000000017,-1,0,-1.75,3.6,Anfield,D
M Jones,Sat,0.0,0,-1.6000000000000014,-0.39999999999999947,-3.4000000000000004,-0.6000000000000014,-0.19999999999999996,-0.2,-0.8000000000000003,1.4,-11.0,-0.3999999999999999,0.6000000000000001,-5.0,-1.4000000000000001,-40.0,-1.0,-60.0,-5.0,-5,0,-1,-2.0,9,0,2.95,3.8,Stadium of Light,L
R East,Sat,0.0,-4,1.1999999999999993,1.3999999999999995,0.20000000000000018,-1.4000000000000004,0.0,-0.4,0.40000000000000013,0.3999999999999999,0.0,0.19999999999999996,0.6000000000000001,-2.0,0.0,0.0,0.0,0.0,0.0,3,5,11,6.329999999999998,-5,0,-4.4,4.33,Etihad Stadium,W
M Dean,Sat,0.0,-2,-0.40000000000000036,1.7999999999999998,0.20000000000000018,3.8000000000000007,0.40000000000000013,-0.2,0.6000000000000001,-0.19999999999999996,4.0,0.4,-0.4,4.0,0.20000000000000018,0.0,0.0,20.0,1.0,-2,-1,-4,-2.3299999999999983,3,0,-0.3999999999999999,3.3,Selhurst Park,W
M Oliver,Mon,0.0,0,-1.3999999999999986,-0.40000000000000036,1.3999999999999995,0.20000000000000107,0.19999999999999996,0.0,-0.7999999999999999,-0.9999999999999999,1.0,0.2,-1.2,7.0,0.19999999999999996,-20.0,-1.0,60.0,4.0,-4,-2,1,-1.6700000000000017,5,0,1.4,3.4,Boleyn Ground,W
M Clattenburg,Sat,0.0,0,-7.600000000000001,-1.4000000000000004,-3.1999999999999997,-1.0,0.8,0.0,-0.19999999999999996,0.19999999999999996,-2.0,0.0,0.0,0.0,0.5999999999999999,20.0,1.0,20.0,1.0,-4,-3,0,-2.3299999999999983,16,1,0.8000000000000003,3.4,Carrow Road,W
M Jones,Sat,0.0,-1,-0.6000000000000014,-1.2000000000000002,0.0,5.6,1.6,-0.2,-0.8,0.6,-7.0,-0.6,0.6,-6.0,-0.19999999999999996,-20.0,-1.0,20.0,2.0,-2,7,7,4.0,-3,0,-2.84,3.5,Old Trafford,L
L Mason,Tue,0.0,-7,0.8000000000000007,-0.8000000000000003,0.40000000000000036,0.40000000000000036,0.19999999999999996,0.0,-0.19999999999999996,0.20000000000000007,-2.0,-0.20000000000000007,0.6,-4.0,-0.19999999999999996,-20.0,-3.0,20.0,-3.0,5,5,7,5.659999999999997,-4,0,-3.5,3.75,Emirates Stadium,D
J Moss,Sat,0.0,0,2.200000000000001,0.0,2.2,-2.0,1.0,0.0,0.0,1.4,-7.0,0.3999999999999999,0.4,0.0,-1.0,-40.0,-1.0,-20.0,-1.0,-1,0,-2,-1.0,1,0,0.7000000000000002,3.25,Swansea.com Stadium,L
M Dean,Tue,0.0,0,2.5999999999999996,0.8000000000000003,1.1999999999999993,-2.3999999999999986,0.3999999999999999,-0.2,0.0,0.9999999999999999,-5.0,0.0,1.0,-5.0,-1.0,-40.0,0.0,-20.0,1.0,-3,-4,0,-2.3299999999999983,14,1,0.19999999999999973,3.25,Dean Court,W
L Mason,Sat,0.0,0,1.5999999999999996,0.7999999999999998,-0.20000000000000018,-1.799999999999999,-0.6000000000000001,-0.4,0.5999999999999999,0.19999999999999996,2.0,-0.2,0.6000000000000001,-4.0,0.6000000000000001,20.0,0.0,20.0,3.0,1,1,-1,0.3299999999999983,2,0,-0.19999999999999973,3.2,Bet365 Stadium,L
M Oliver,Sun,0.0,0,2.200000000000001,0.3999999999999999,1.8000000000000007,-2.4000000000000004,-1.0,-0.4,-0.19999999999999996,-1.2000000000000002,5.0,0.20000000000000007,-0.39999999999999997,3.0,1.2000000000000002,40.0,1.0,40.0,2.0,0,1,-2,-0.3299999999999983,7,0,-1.25,3.4,King Power Stadium,W
C Pawson,Sat,-1.0,-4,-4.4,0.1999999999999993,-0.7999999999999998,-1.5999999999999996,-0.5999999999999999,0.0,-1.2000000000000002,0.19999999999999996,-7.0,-0.4,0.0,-2.0,-1.6,-60.0,-1.0,-40.0,1.0,1,1,6,2.6700000000000017,4,0,-0.09999999999999964,3.4,Goodison Park,D
N Swarbrick,Sat,0.0,0,-4.800000000000001,-2.2,-2.4000000000000004,-1.200000000000001,0.6000000000000001,0.0,-1.6,0.8,-12.0,-0.8,0.4,-6.0,-2.0,-60.0,0.0,-80.0,-2.0,-2,-1,-3,-2.0,10,0,5.97,4.2,Villa Park,L
J Moss,Sun,0.0,-1,2.599999999999998,0.0,-3.3999999999999995,1.0,1.4,0.0,-0.19999999999999973,-0.5999999999999999,2.0,-0.3999999999999999,-0.6,1.0,-0.19999999999999996,-20.0,-2.0,20.0,4.0,3,2,6,3.6700000000000017,-2,0,-1.85,3.6,White Hart Lane,L
J Moss,Sun,0.0,0,-2.0000000000000018,-1.7999999999999998,-0.5999999999999996,0.8000000000000007,0.40000000000000013,0.0,0.5999999999999999,1.4000000000000001,-4.0,0.2,0.7999999999999999,-3.0,-0.4,0.0,-1.0,-40.0,-1.0,-2,0,0,-0.6700000000000017,1,0,0.04999999999999982,3.3,London Stadium,L
M Atkinson,Sun,0.0,2,-4.0,-1.7999999999999998,2.2,-0.8000000000000007,-0.6000000000000001,0.0,0.19999999999999996,0.8,-3.0,0.19999999999999996,0.7999999999999999,-3.0,0.0,0.0,-2.0,0.0,-2.0,-1,3,3,1.6700000000000017,-5,0,-1.25,3.4,King Power Stadium,D
M Clattenburg,Sun,0.0,1,-1.2000000000000028,-0.5999999999999996,1.6000000000000005,-2.3999999999999986,0.0,0.2,0.3999999999999999,0.4,0.0,0.6,0.6000000000000001,0.0,0.0,0.0,-1.0,0.0,-3.0,4,9,7,6.670000000000002,-2,0,-6.0,4.5,Etihad Stadium,D
G Scott,Sun,0.0,5,-8.0,-3.8000000000000003,-1.6,0.40000000000000036,1.0000000000000002,0.2,-0.9999999999999999,2.4000000000000004,-17.0,-0.2,1.2,-7.0,-1.6,-40.0,0.0,-80.0,0.0,-3,-3,0,-2.0,17,1,4.05,3.8,Hull City Stadium,W
N Swarbrick,Sat,0.0,4,2.5999999999999996,1.4,0.0,2.799999999999999,0.0,0.0,1.4,2.4,-5.0,0.0,1.4000000000000001,-7.0,-1.0,-20.0,-1.0,-60.0,-2.0,-3,0,4,0.3400000000000034,9,0,1.2000000000000002,3.3,Selhurst Park,W
A Taylor,Wed,0.0,1,-1.5999999999999996,0.0,-1.5999999999999996,-1.3999999999999986,-0.8000000000000003,0.0,0.4,0.0,2.0,0.4,0.0,2.0,0.0,0.0,-1.0,0.0,-1.0,-1,2,2,1.0,3,0,0.6000000000000001,3.3,Bet365 Stadium,D
M Clattenburg,Sun,0.0,1,-2.0,0.6000000000000001,0.5999999999999996,-0.1999999999999993,0.6000000000000001,0.0,1.4,1.2000000000000002,1.0,0.6000000000000001,0.6,0.0,0.19999999999999996,20.0,1.0,-20.0,-1.0,-6,-3,-1,-3.3299999999999983,10,0,0.3999999999999999,3.3,Dean Court,L
K Friend,Mon,0.0,1,-0.5999999999999996,0.19999999999999973,-1.3999999999999995,0.6000000000000014,-0.3999999999999999,-0.2,0.40000000000000013,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,3,7,4.0,5,0,-1.4,3.4,Goodison Park,W
P Tierney,Sat,0.0,4,-2.8000000000000007,-0.20000000000000018,-1.7999999999999998,1.6000000000000014,1.4,-0.4,0.3999999999999999,-0.8,6.0,-0.19999999999999996,-0.19999999999999996,0.0,0.3999999999999999,20.0,0.0,0.0,0.0,-7,-3,-3,-4.340000000000003,15,1,1.4,3.4,Turf Moor,W
R East,Tue,0.0,7,-2.799999999999999,0.8000000000000003,-1.8000000000000007,0.20000000000000107,0.19999999999999996,-0.4,0.19999999999999996,0.7999999999999998,-3.0,-0.6000000000000001,0.4,-5.0,0.6,20.0,0.0,20.0,0.0,-4,1,2,-0.3299999999999983,6,0,1.1,3.4,Swansea.com Stadium,W
P Tierney,Sat,0.0,0,-7.400000000000002,-1.0,-3.0,-2.4000000000000004,1.6,0.0,0.3999999999999999,-0.40000000000000013,4.0,0.6,0.6,0.0,0.4,0.0,1.0,40.0,2.0,-4,-1,0,-1.6599999999999966,11,0,1.7999999999999998,3.4,Stadium of Light,L
J Moss,Sat,1.0,1,-6.399999999999999,-1.7999999999999998,-1.1999999999999997,1.1999999999999993,2.2,0.0,-0.40000000000000013,0.19999999999999996,-3.0,0.19999999999999996,-0.39999999999999997,3.0,0.40000000000000013,0.0,-1.0,40.0,0.0,-2,2,-1,-0.3299999999999983,7,0,1.4,3.4,Vicarage Road,L
A Marriner,Sun,1.0,-3,-1.3999999999999986,-1.7999999999999998,3.999999999999999,-1.4000000000000004,1.2000000000000002,0.0,-1.0,-0.8,-1.0,-0.3999999999999999,-0.4,0.0,0.19999999999999996,0.0,0.0,20.0,0.0,2,5,7,4.659999999999997,-3,0,-3.77,3.8,White Hart Lane,W
C Kavanagh,Sat,2.0,1,-6.599999999999998,-4.2,-0.5999999999999996,-2.799999999999999,0.3999999999999999,0.0,-1.7999999999999998,0.40000000000000013,-11.0,-0.8,0.0,-4.0,-1.2,-40.0,-1.0,-40.0,-2.0,-5,0,3,-0.6700000000000017,8,0,0.4500000000000002,3.3,The Hawthorns,L
L Mason,Tue,1.0,-7,1.8000000000000007,1.4000000000000004,1.0,0.0,0.19999999999999973,0.0,0.6000000000000001,0.19999999999999996,2.0,0.7999999999999999,0.6,1.0,0.40000000000000013,20.0,0.0,0.0,0.0,4,8,7,6.340000000000003,4,0,-7.05,4.6,Stamford Bridge,W
R Madley,Sun,2.0,-2,1.8000000000000007,0.7999999999999998,-0.40000000000000036,-1.4000000000000004,-0.6000000000000001,0.0,0.19999999999999996,-0.6000000000000001,4.0,0.20000000000000007,0.0,1.0,0.6000000000000001,20.0,1.0,20.0,0.0,4,5,3,4.0,2,0,-4.38,4.2,Anfield,D
A Taylor,Sat,1.0,2,-1.8000000000000007,1.2000000000000002,-3.4,6.8,0.8,0.2,0.4,0.40000000000000013,0.0,0.2,0.6,-2.0,0.4,20.0,0.0,0.0,0.0,-3,-2,-3,-2.6599999999999966,16,1,2.0,3.6,Riverside Stadium,L
M Jones,Sat,0.0,0,1.4000000000000004,0.0,-2.0,-4.0,0.19999999999999996,0.0,0.19999999999999996,0.8,-3.0,-0.39999999999999997,0.20000000000000007,-3.0,-0.3999999999999999,-20.0,0.0,0.0,0.0,-1,-2,0,-1.0,5,0,0.4299999999999997,3.2,Bet365 Stadium,W
N Swarbrick,Sun,0.0,1,-7.199999999999999,-1.0,-1.7999999999999998,-1.0,0.6000000000000001,0.0,0.19999999999999996,0.0,1.0,0.2,-0.39999999999999997,3.0,0.0,0.0,0.0,0.0,0.0,-4,-4,-4,-4.0,14,1,0.8399999999999999,3.2,Falmer Stadium,D
M Jones,Sat,0.0,0,1.4000000000000004,2.8,-0.7999999999999998,-0.1999999999999993,-0.4,0.0,0.8,0.0,4.0,0.6000000000000001,0.4,1.0,0.6000000000000001,20.0,2.0,20.0,2.0,-1,4,5,2.6700000000000017,-4,0,-7.61,5.0,Anfield,W
P Tierney,Wed,0.0,0,0.8000000000000007,2.8,-1.5999999999999996,2.6000000000000005,1.6,0.0,1.4000000000000001,-0.3999999999999999,9.0,0.6,-0.19999999999999996,4.0,1.6,60.0,10.0,40.0,20.0,4,7,6,5.670000000000002,-5,0,-13.81,8.0,Etihad Stadium,W
J Moss,Sun,0.0,0,1.0,1.5999999999999996,0.20000000000000018,1.0,1.2000000000000002,0.2,0.0,-1.0,5.0,0.0,-0.39999999999999997,2.0,0.5999999999999999,20.0,0.0,20.0,0.0,-3,-4,-2,-3.0,1,0,0.5,3.25,Dean Court,D
R East,Sat,0.0,1,5.799999999999999,2.1999999999999997,2.2,-3.000000000000001,-0.6,0.0,0.0,-1.0,5.0,0.4,-0.6,5.0,1.0,40.0,1.0,20.0,1.0,3,6,7,5.340000000000003,-7,0,-7.61,5.0,Stamford Bridge,W
G Scott,Tue,0.0,0,5.4,2.4000000000000004,-0.20000000000000018,-2.8000000000000007,0.0,0.2,1.5999999999999999,-0.40000000000000013,10.0,0.4,-0.6,5.0,1.4,60.0,1.0,20.0,0.0,2,4,8,4.670000000000002,-6,0,-8.64,5.25,Wembley Stadium,W
C Pawson,Sat,0.0,0,3.0,0.20000000000000018,-1.3999999999999995,-3.4000000000000004,0.6000000000000001,0.0,0.6000000000000001,-1.0,8.0,0.6,-0.3999999999999999,5.0,1.2000000000000002,40.0,0.0,40.0,4.0,2,5,9,5.340000000000003,-2,0,-7.64,5.5,Old Trafford,D
